OMNIWeb Plus Browser Results

Listing for omni_min data from 20140218 to 20140223
Selected parameters:
 1 ID for IMF spacecraft
 2 Field magnitude average, nT
 3 BZ, nT (GSM)
 4 Speed, km/s
 5 Proton Density, n/cc
 6 Proton Temperature, K
 7 Flow pressure, nPa

YYYY DOY HR MN  1      2       3       4      5        6     7 
2014  54  9 40 71    6.20    3.89   461.3  21.59   52702.  9.19
2014  54  9 41 71    7.27    3.82   463.8  20.64   50037.  8.88
2014  54  9 42 71    7.45    4.37   466.2  19.27   41567.  8.38
2014  54  9 43 71    7.32    4.38   466.1  19.22   39686.  8.35
2014  54  9 44 71    7.57    2.95   465.2  19.82   43456.  8.58
2014  54  9 45 71    8.32    3.90   463.1  18.45   30183.  7.91
2014  54  9 46 71    8.35    4.35   464.0  19.48   32411.  8.39
2014  54  9 47 71    8.07    4.58   464.7  20.47   33234.  8.84
2014  54  9 48 71    8.15    4.61   464.8  20.31   39234.  8.78
2014  54  9 49 71    8.19    4.36   465.4  21.15   36778.  9.16
2014  54  9 50 71    8.03    4.33   465.6  18.97   36045.  8.22
2014  54  9 51 71    8.05    4.35   462.4  20.16   36440.  8.62
2014  54  9 52 71    8.31    2.97   462.9  19.02   35356.  8.15
2014  54  9 53 71    8.20    3.10   463.2  20.34   36543.  8.73
2014  54  9 54 71    7.80    2.43   461.4  21.85   38147.  9.30
2014  54  9 55 71    6.94    1.81   460.9  22.49   38542.  9.56
2014  54  9 56 71    5.20   -2.19   461.3  22.72   57647.  9.67
2014  54  9 57 71    4.43   -1.60   460.2  21.65   50586.  9.17
2014  54  9 58 71    4.81   -3.31   468.7  18.03   68232.  7.92
2014  54  9 59 71    3.07   -0.31   470.5  17.24   78384.  7.63
2014  54 10  0 71    3.59   -1.99   468.0  18.22   91238.  7.98
2014  54 10  1 71    3.60   -1.71 99999.9 999.99 9999999. 99.99
2014  54 10  2 71    4.39   -2.24   461.2  25.26   65734. 10.75
2014  54 10  3 71    4.65   -2.27   461.2  25.26   65734. 10.75
2014  54 10  4 71    4.45   -1.27 99999.9 999.99 9999999. 99.99
2014  54 10  5 71    3.97   -0.50   460.5  25.43   65170. 10.79
2014  54 10  6 71    4.12   -0.12   461.0  22.41   71221.  9.53
2014  54 10  7 71    4.90    0.62   461.4  19.71   76627.  8.39
2014  54 10  8 71    4.46   -0.59   461.1  23.92   59760. 10.17
2014  54 10  9 71    4.74   -0.05   461.0  23.70   61817. 10.07
2014  54 10 10 71    4.55   -0.86   461.2  23.54   64803. 10.01
2014  54 10 11 71    4.96   -1.16   462.3  22.50   62275.  9.62
2014  54 10 12 71    5.07   -0.97   462.8  22.76   55868.  9.75
2014  54 10 13 71    3.35   -1.84   460.4  22.90   63410.  9.71
2014  54 10 14 71    3.84   -1.77   458.9  22.80   68837.  9.60
2014  54 10 15 71    4.71   -1.76   459.9  21.34   79172.  9.03
2014  54 10 16 71    4.13   -1.34   459.9  21.34   79172.  9.03
2014  54 10 17 71    4.56   -0.92   459.6  20.00   81604.  8.45
2014  54 10 18 71    4.81   -1.33   459.6  20.00   81604.  8.45
2014  54 10 19 71    4.82   -1.71 99999.9 999.99 9999999. 99.99
2014  54 10 20 71    5.09   -2.00   459.3  18.24   85262.  7.70
2014  54 10 21 71    5.19   -2.20   459.3  18.24   85262.  7.70
2014  54 10 22 71    4.85   -2.40   459.4  18.79   84785.  7.93
2014  54 10 23 71    5.04   -2.19   459.4  18.79   84785.  7.93
2014  54 10 24 71    5.06   -1.78   460.4  17.56   91420.  7.44
2014  54 10 25 71    4.94   -0.48   460.4  17.56   91420.  7.44
2014  54 10 26 71    5.09    0.39   460.8  22.69   76610.  9.64
2014  54 10 27 71    4.76   -1.02   461.3  22.58   76687.  9.61
2014  54 10 28 71    4.90   -2.23   462.7  22.27   76862.  9.54
2014  54 10 29 71    4.70   -1.86   461.6  20.47   75770.  8.72
2014  54 10 30 71    4.78   -1.89   461.9  19.23   76234.  8.21
2014  54 10 31 71    5.10   -2.01   463.9  21.46   80610.  9.24
2014  54 10 32 71    5.43   -2.86   463.8  20.86   75816.  8.97
2014  54 10 33 71    5.58   -2.46   464.5  20.44   76690.  8.82
2014  54 10 34 71    5.93   -1.99   467.6  21.94   76316.  9.59
2014  54 10 35 71    6.00   -2.33   467.5  21.55   76898.  9.42
2014  54 10 36 71    6.63   -4.50   465.1  18.27   65199.  7.90
2014  54 10 37 71    6.80   -4.34   463.4  17.83   59718.  7.66
2014  54 10 38 71    6.99   -4.44   463.2  17.24   57408.  7.40
2014  54 10 39 71    6.98   -4.22   463.0  17.01   60295.  7.29
2014  54 10 40 71    6.97   -3.97   462.5  17.29   59900.  7.40
2014  54 10 41 71    6.92   -4.14   462.5  17.32   59869.  7.41
2014  54 10 42 71    6.85   -4.09   463.9  17.23   63252.  7.42
2014  54 10 43 99 9999.99 9999.99   463.9  17.23   63252.  7.42
2014  54 10 44 71    6.95   -3.74   466.6  16.95   70905.  7.38
2014  54 10 45 71    6.78   -3.06   466.6  16.95   70905.  7.38
2014  54 10 46 71    7.96   -3.96   461.5  14.48   93602.  6.17
2014  54 10 47 71    7.99   -4.01   461.5  14.48   93602.  6.17
2014  54 10 48 71    7.76   -1.62 99999.9 999.99 9999999. 99.99
2014  54 10 49 71    7.64   -0.49 99999.9 999.99 9999999. 99.99
2014  54 10 50 71    7.64   -0.49 99999.9 999.99 9999999. 99.99
2014  54 10 51 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 52 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 53 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 54 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 55 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 56 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 57 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 58 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 10 59 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  0 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  1 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  2 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  3 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  4 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  5 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  6 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  7 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  8 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11  9 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 10 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 11 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 12 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 13 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 14 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 15 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 16 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 17 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 18 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 19 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 20 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 21 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 22 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 23 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 24 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 25 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 26 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 27 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 28 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 29 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 30 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 31 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 32 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 33 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 34 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 35 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 36 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 37 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 38 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 39 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 40 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 41 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 42 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 43 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 44 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 45 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 46 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 47 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 48 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 49 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 50 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 51 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 52 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 53 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 54 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 55 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 56 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 57 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 58 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 11 59 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  0 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  1 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  2 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  3 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  4 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  5 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  6 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  7 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  8 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12  9 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 10 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 11 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 12 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 13 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 14 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 15 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 16 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 17 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 18 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 19 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 20 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 21 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 22 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 23 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 24 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 25 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 26 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 27 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 28 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 29 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 30 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 31 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 32 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 33 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 34 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 35 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 36 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 37 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 38 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 39 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 40 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 41 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 42 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 43 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 44 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 45 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 46 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 47 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 48 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 49 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 50 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 51 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 52 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 53 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 54 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 55 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 56 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 57 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 58 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 12 59 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  0 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  1 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  2 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  3 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  4 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  5 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  6 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  7 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  8 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13  9 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 10 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 11 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 12 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 13 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 14 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 15 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 16 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 17 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 18 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 19 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 20 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 21 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 22 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 23 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 24 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 25 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 26 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 27 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 28 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 29 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 30 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 31 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 32 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 33 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 34 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 35 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 36 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 37 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 38 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 39 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 40 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 41 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 42 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 43 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 44 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 45 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 46 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 47 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 48 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 49 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 50 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 51 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 52 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 53 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 54 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 55 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 56 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 57 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 58 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 13 59 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  0 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  1 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  2 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  3 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  4 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  5 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  6 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  7 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  8 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14  9 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 14 10 71   11.18    0.83 99999.9 999.99 9999999. 99.99
2014  54 14 11 71   11.00   -0.35   472.2  11.48 9999999.  5.12
2014  54 14 12 71   11.10   -0.06   470.7  11.30   39654.  5.01
2014  54 14 13 71   11.31    0.11   468.6  11.10   38628.  4.87
2014  54 14 14 71   11.20    1.02   467.6  11.17   33931.  4.88
2014  54 14 15 71   11.14    1.10   470.4  10.38   34611.  4.59
2014  54 14 16 71   11.10    0.69   472.8  10.18   34247.  4.55
2014  54 14 17 71   11.06    2.78   464.4  14.20   37460.  6.12
2014  54 14 18 71   11.17    3.04   464.4  14.20   37460.  6.12
2014  54 14 19 71   11.23    2.34   477.4   9.58   37706.  4.37
2014  54 14 20 71   11.18    2.25   475.8   9.56   37070.  4.33
2014  54 14 21 71   11.13    1.52   475.1   9.56   36805.  4.32
2014  54 14 22 71   11.17    1.08   470.5  10.75   33244.  4.76
2014  54 14 23 71   11.20    1.90   469.1  11.19   32986.  4.92
2014  54 14 24 71   11.16    1.82   475.3  11.83   31078.  5.35
2014  54 14 25 71   11.20    1.62   477.2   9.53   32631.  4.34
2014  54 14 26 71   11.18    1.84   475.4   9.69   31465.  4.38
2014  54 14 27 71   11.20    1.58   476.0   9.79   34965.  4.44
2014  54 14 28 71   11.33    0.01   473.2  10.02   30048.  4.49
2014  54 14 29 71   11.45   -0.64   471.0  11.01   31287.  4.88
2014  54 14 30 71   11.38   -0.27   467.9  12.47   31089.  5.46
2014  54 14 31 71   11.39   -0.27   470.9  11.91   31062.  5.28
2014  54 14 32 71   11.35   -0.71   471.3  12.11   29482.  5.38
2014  54 14 33 71   11.41   -0.70   471.3  12.13   29350.  5.39
2014  54 14 34 71   11.52   -0.59 99999.9 999.99 9999999. 99.99
2014  54 14 35 71   11.79   -0.58 99999.9 999.99 9999999. 99.99
2014  54 14 36 71   11.95   -0.40   461.9  12.14   27593.  5.18
2014  54 14 37 71   12.05   -0.68   461.9  12.13   27320.  5.18
2014  54 14 38 71   12.04   -1.38   461.3  11.56   17738.  4.92
2014  54 14 39 71   11.96   -1.16   461.0  12.11   22158.  5.15
2014  54 14 40 71   11.96   -1.32   461.0  12.11   22160.  5.15
2014  54 14 41 71   11.93   -1.59   460.5  12.20   19121.  5.17
2014  54 14 42 71   11.86   -0.14   461.7  11.56   21170.  4.93
2014  54 14 43 71   11.99   -0.77   462.2  11.37   21807.  4.86
2014  54 14 44 71   12.06   -1.91   466.3  11.70   21219.  5.09
2014  54 14 45 71   12.07   -3.33   457.6  11.51   21219.  4.82
2014  54 14 46 71   12.00   -3.10   457.4  11.50 9999999.  4.81
2014  54 14 47 71   12.09   -3.04   464.4  12.89   19183.  5.56
2014  54 14 48 71   12.18   -3.42   464.8  12.86   18422.  5.56
2014  54 14 49 71   12.10   -3.09   465.3  13.20   19017.  5.72
2014  54 14 50 71   12.10   -3.39   462.9  12.83   17747.  5.50
2014  54 14 51 71   12.05   -3.91   463.9  12.46   18077.  5.36
2014  54 14 52 71   12.00   -4.52   458.0  14.15   17550.  5.94
2014  54 14 53 71   11.99   -4.16   457.8  12.74   22930.  5.34
2014  54 14 54 71   11.97   -4.39   456.7  15.02   16510.  6.27
2014  54 14 55 71   11.96   -4.15   457.4  13.08   22535.  5.47
2014  54 14 56 71   11.98   -4.37   459.2  15.24   19956.  6.43
2014  54 14 57 71   11.99   -4.89   456.6  12.08   21277.  5.04
2014  54 14 58 71   11.88   -4.70   457.5  14.79   21507.  6.19
2014  54 14 59 71   11.82   -5.11   458.4  13.88   31057.  5.83
2014  54 15  0 71   11.81   -6.08   459.2  11.86   43981.  5.00
2014  54 15  1 71   12.20   -6.26   456.9  12.02   36438.  5.02
2014  54 15  2 71   12.39   -6.62   460.5   9.35   37332.  3.97
2014  54 15  3 71   12.53   -7.16   463.3   7.27   27617.  3.12
2014  54 15  4 71   12.48   -7.41   458.5   7.27   38736.  3.06
2014  54 15  5 71   12.41   -6.49   457.4   7.60   38788.  3.18
2014  54 15  6 71   12.28   -6.13   460.0   8.66   37237.  3.66
2014  54 15  7 71   12.19   -5.82   460.7   9.15   38879.  3.88
2014  54 15  8 71   12.38   -5.26   458.4   9.26   35739.  3.89
2014  54 15  9 71   12.35   -4.01   459.9   8.59   32200.  3.63
2014  54 15 10 71   12.20   -5.78   458.3   9.10   27208.  3.82
2014  54 15 11 71   12.24   -5.07   454.4   9.68   33610.  4.00
2014  54 15 12 71   12.30   -5.06   454.4   9.68   33610.  4.00
2014  54 15 13 71   12.40   -5.49   456.3   9.77   26347.  4.07
2014  54 15 14 71   12.41   -6.12   456.3   9.77   26347.  4.07
2014  54 15 15 71   12.25   -7.67   458.5   7.02   43544.  2.95
2014  54 15 16 71   12.06   -8.31   460.6   7.51   49691.  3.19
2014  54 15 17 71   11.78   -7.86   460.0   8.40   52379.  3.55
2014  54 15 18 71   11.89   -8.19   459.6   7.94   65261.  3.35
2014  54 15 19 71   11.78  -10.20   460.0   7.34   58455.  3.11
2014  54 15 20 71   11.42   -9.68   458.9   7.55   67330.  3.18
2014  54 15 21 71   11.59  -11.07   457.5   7.98   76153.  3.34
2014  54 15 22 71   11.72  -11.25   456.2   7.03   67626.  2.93
2014  54 15 23 71   11.79  -11.39   456.1   7.28   69443.  3.03
2014  54 15 24 71   11.88  -11.25   460.6   6.93   68144.  2.94
2014  54 15 25 71   11.95  -10.50   461.2   7.50   72987.  3.19
2014  54 15 26 71   11.85  -10.09   460.9   7.77   57662.  3.30
2014  54 15 27 71   12.03  -10.04   461.6   7.73   53283.  3.29
2014  54 15 28 71   12.20   -9.94   462.8   7.69   45534.  3.29
2014  54 15 29 71   12.23   -9.88   460.5   7.34   44525.  3.11
2014  54 15 30 71   12.21   -8.85   460.5   7.34   44525.  3.11
2014  54 15 31 71   12.23   -7.97   453.3   7.12   55522.  2.93
2014  54 15 32 71   12.28   -6.38   452.7   6.84   43791.  2.80
2014  54 15 33 71   12.22   -5.35   450.3   6.53   52020.  2.65
2014  54 15 34 71   12.11   -5.45   443.6   5.71   78039.  2.25
2014  54 15 35 71   12.14   -5.52   451.3   6.35   82859.  2.59
2014  54 15 36 71   12.06   -5.01   451.3   6.35   82859.  2.59
2014  54 15 37 71   11.74   -5.52   455.0   6.22  100077.  2.58
2014  54 15 38 71   11.75   -3.40   455.5   6.03   99922.  2.50
2014  54 15 39 71   11.86   -2.85   456.4   6.67   99919.  2.78
2014  54 15 40 71   11.86   -3.02   455.2   6.62  101546.  2.74
2014  54 15 41 71   11.85   -2.85   455.3   6.08   99679.  2.52
2014  54 15 42 71   11.87   -2.84   457.0   5.87  100860.  2.45
2014  54 15 43 71   11.90   -3.17   457.0   5.86  100959.  2.45
2014  54 15 44 71   11.97   -3.08   455.2   4.97  105365.  2.06
2014  54 15 45 71   11.98   -3.56   455.4   5.24   94119.  2.17
2014  54 15 46 71   12.04   -3.69   454.2   5.30   93410.  2.19
2014  54 15 47 71   12.06   -2.61   456.9   5.07   95323.  2.12
